code,ergp_line_item,mda,mother_ministry,amount,similarity_score,mandate_deviation_score
ERGP1245927,SUPPLY OF VARIOUS EMPOWERMENT MATERIALS TO ISE LOCAL GOVERNMENT OF ONDO STATE,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,280000000.0,0.3021,69.79
ERGP1245928,"SUPPLY AND INSTALLATION OF SOLAR-POWERED STREET LIGHTS IN IGUSHIN/IGBATORO, AKURE SOUTH LGA, ONDO STATE.",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,7000000.0,0.155,84.5
ERGP1245929,"DISTRIBUTION OF AGRICULTURAL GRAINS ACROSS ONDO CENTRAL SENATORIAL DISTRICT, ONDO STATE.",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,105000000.0,0.1697,83.03
ERGP1245930,"CONSTRUCTION AND EQUIPPING OF LIVESTOCK FARM AT GOVERNMENT SCIENCE COLLEGE IYIN EKITI, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,175000000.0,0.4664,53.36
ERGP1245931,"PROVISION OF EMPOWERMENT MATERIALS TO YOUTHS AND WOMEN IN LAGOS EAST
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,84000000.0,0.3884,61.16
ERGP1245933,"CONSTRUCTION AND FURNISHING NSCDC TRAINING SCHOOL, NATON FUSA, JOS EAST PLATEAU STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,560000000.0,0.4393,56.07
ERGP1245934,CONSTRUCTION OF SOLAR POWERED BOREHOLES IN SELECTED SECONDARY SCHOOLS IN BAUCHI SOUTH SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.1518,84.82
ERGP1245935,SUPPLY OF AGRICULTURAL IMPLEMENTS TO AID FARMERS IN BAUCHI SOUTH SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,105000000.0,0.2975,70.25
ERGP1245936,PROVISION OF ELECTRICITY AND TRANSFORMERS TO TSE-GIRGI IN LOGO LGA OF BENUE NORTH EAST SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,70000000.0,0.1356,86.44
ERGP1245937,PROCUREMENT AND INSTALLATION OF TRANSFORMERS ACROSS COMMUNITIES IN DELTA NORTH SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.1227,87.73
ERGP1245938,CONSTRUCTION OF ICT CENTERS IN SELECTED COMMUNITIES IN DELTA NORTH SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.1533,84.67
ERGP1245939,PROCUREMENT OF TRACTORS AND EQUIPMENT FOR FARMERS ACROSS DELTA NORTH SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,280000000.0,0.1942,80.58
ERGP1245940,CONSTRUCTION OF 1 KM ACCESS ROAD IN IDUMUJE UGBOKO IN DELTA NORTH SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,175000000.0,0.1658,83.42
ERGP1245941,CONSTRUCTION AND RENOVATION OF CLASSROOM BLOCKS IN SCHOOLS ACROSS SELECTED COMMUNITIES IN DELTA NORTH SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.1532,84.68
ERGP1245942,ESTABLISHMENT OF FISH FARMS AND PROCUREMENT OF FERTILIZERS ACROSS DELTA NORTH SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.1669,83.31
ERGP1245943,CONSTRUCTION OF MARKETS (OPEN AND LOCKED UP STORES) ACROSS DELTA NORTH SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,105000000.0,0.1205,87.95
ERGP1245944,"SUPPLY OF AGRICULTURAL IMPLEMENTS, FERTILIZER, PESTICIDES AND HERBICIDES TO FARMERS ACROSS SELECTED TOWNS IN EKITI NORTH SENATORIAL DISTRICT, EKITI",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.2761,72.39
ERGP1245945,"COMPLETION AND EQUIPPING OF ICT CENTRE AT OMUO EKITI, EKITI EAST LOCAL GOVERNMENT OF EKITI SOUTH SENATORIAL DISTRICT, EKITI STATE.",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,175000000.0,0.3743,62.57
ERGP1245946,"COMPLETION OF CIVIC CENTER, IN ISE EKITI, EKITI SOUTH SENATORIAL DISTRICT, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.3232,67.68
ERGP1245947,"RENOVATION AND RECONSTRUCTION OF PALACES ACROSS THE 6 LGA IN EKITI SOUTH SENATORIAL DISTRICT, EKITI STATE.",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.2183,78.17
ERGP1245948,CONSTRUCTION AND FURNISHING OF SCHOOLS IN SELECTED COMMUNITIES IN KOGI EAST SENATORIAL DISTRICT,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,280000000.0,0.3425,65.75
ERGP1245949,REHABILITATION OF FARM/COMMUNITY ROADS AND EROSION CONTROL IN SEVERAL LOCATIONS WITHIN OGUN CENTRAL SENATORIAL DISTRICT (2 LOTS),FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,700000000.0,0.1834,81.66
ERGP1245950,"REHABILITATION OF OLADEINDE JOSEPH STREET IN OGUN EAST SENATORIAL DISTRICT, OGUN STATE.",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,280000000.0,0.2418,75.82
ERGP1245951,"REPAIR OF 18 KILOMETER AKINFOSILE-EREKITI ASPHALT OVERLAY IN ONDO SOUTH SENATORIAL DISTRICT, ONDO STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,490000000.0,0.0842,91.58
ERGP1245952,"PURCHASE OF TRACTORS AND AGRICULTURAL INPUTS TO FARMERS IN ONDO SOUTH SENATORIAL DISTRICT, ONDO STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2822,71.78
ERGP1245953,"SUPPLY AND INSTALLATION OF TRANSFORMERS ACROSS ONDO CENTRAL SENATORIAL DISTRICT, ONDO STATE.",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.1817,81.83
ERGP1245954,"INSTALLATION OF SOLAR STREET LIGHTS IN ONDO CENTRAL SENATORIAL DISTRICT, ONDO STATE.",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,175000000.0,0.1694,83.06
ERGP1245955,"REHABILITATION OF INNER ROADS IN GEDU SCHEME, OYO (PHASE 1) OYO CENTRAL SENATORIAL DISTRICT, OYO STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,280000000.0,0.3155,68.45
ERGP1245956,"REHABILITATION OF INNER ROADS IN GEDU SCHEME, OYO (PHASE 2) OYO CENTRAL SENATORIAL DISTRICT, OYO STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,280000000.0,0.3113,68.87
ERGP1245957,"CONSTRUCTION OF A BLOCK OF 6 CLASSROOM WITH TOILET AND OFFICE AT TEMIDIRE COMMUNITY HIGH SCHOOL, ERUWA, IBADAN EAST LGA, OYO SOUTH",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,35000000.0,0.4121,58.79
ERGP1245958,"STRATEGIC EMPOWERMENT FOR MEN AND WOMEN IN AMAGU,OBIOHA,OSINA, AMANATO AND VAROUS RURAL COMMUNITIES IN NIGERIA",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,2450000000.0,0.4549,54.51
ERGP1245959,"EMPOWERMENT SUPPORT WITH ELECTRIC INDUSTRIAL SEWING MACHINE FOR FASHION DESIGNERS THROUGH COOPERATIVE SOCIETIES, MAKE UP BOX AND MAKE UP KITS,",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,2240000000.0,0.221,77.9
ERGP1245960,SUPPLY OF MINI BUSES FOR MASS TRANSIT FOR SELECTED LOCAL GOVERNMENT AREA IN THE FEDERATION,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,2170000000.0,0.1091,89.09
ERGP1245961,PROVISION OF TRICYCLES AND MOTOR CYCLES FOR POVERTY ALLEVIATION OF SELECTED COMMUNITIES ACROSS 6 (SIX) GEO-POLITICAL ZONE,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,2870000000.0,0.1046,89.54
ERGP1245962,PROCUREMENTOF HAIRDRESSING EQUIPMENTS TO VARIOUS COOPERATIVE SOCIETIES IN SELECTED COMMUNITIES SOUTH SOUTH REGION,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.2931,70.69
ERGP1245963,"SKILL ACQUISITION IN FISHING, RICE PROCESSING, CASSAVA PROCESSING FOR LARGE SCALE FARMING IN SELECTED COMMUNITIES IN SOUTH SOUTH REGION",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,1400000000.0,0.2543,74.57
ERGP1245964,PRODUCTION OF BREEDER AND FOUNDATION GRAINS OF SELECTED HORTICULTURAL CROP IN SOUTHERN STATE (LOT 1-10),FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,700000000.0,0.1211,87.89
ERGP1245965,"PROVISION OF DIALYSIS MACHINES, AMBULANCE AND OTHER MEDICAL EQUIPMENTS TO THE DIALYSIS CENTRE, IYIN EKITI, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,700000000.0,0.2313,76.87
ERGP1245966,"CONSTRUCTION OF MODERN DIAGNOSTIC CENTRE IN EKSU TEACHING HOSPITAL, ADO EKITI, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.2948,70.52
ERGP1245967,"PROVISION OF SOLAR STREET LIGHTS IN SELECTED COMMUNITIES IN KANKARA LOCAL GOVERNMENT, KATSINA STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,700000000.0,0.1288,87.12
ERGP1245968,"FURSHING OF MALE AND FEMALE HOSTELS AT GOVERNMENT SCIENCE COLLEGE, IYIN EKITI IN EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,280000000.0,0.3557,64.43
ERGP1245969,"CONSTRUCTION, FURNISHING AND EQUIPPING OF SCIENCE LABORATORY AT GOVERNMENT SCIENCE COLLEGE, IYIN EKITI",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,595000000.0,0.4385,56.15
ERGP1245970,"PROVISION OF AMBULANCE, GENERATOR AND MEDICAL EQUIPMENTS AT INTENSIVE CARE UNIT & AMENITIES CENTRE, ARAMOKO EKITI, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.2637,73.63
ERGP1245971,"PROVISION OF AMBULANCE, GENERATOR AND MEDICAL EQUIPMENTS AT INTENSIVE CARE UNIT & AMENITIES CENTRE, IJERO EKITI, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.2569,74.31
ERGP1245972,"PERIMETER FENCING, LANDSCAPPING AND PROVISION OF FURNITURE & DRUGS AT INTENSIVE CARE UNIT & AMENITIES CENTRE, IYIN EKITI, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.2751,72.49
ERGP1245973,"CAPACITY BUILDING FOR YOUTHS AND WOMEN IN EKITI WEST, ADO AND IJERO LGAS, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.3635,63.65
ERGP1245974,"SUPPLY OF EMPOWERMENT KITS IN ADO AND IREPODUN/IFELODUN LGA, EKITI STATE
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,175000000.0,0.3625,63.75
ERGP1245975,"VOCATIONAL TRAINING AND EMPOWERMENT IN EKITI WEST, IJERO AND EFON
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.4643,53.57
ERGP1245976,"SUPPLY OF FARM INPUTS IN SELECTED COMMUNITIES OF EKITI CENTRAL SENATORIAL DISTRICT, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,175000000.0,0.3388,66.12
ERGP1245977,"TRAINING AND EMPOWERMENT OF YOUTHS IN ICT IN EKITI STATE
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.365,63.5
ERGP1245978,"EQUIPPING OF COMPUTER BASED TEST CENTRE IN GOVERNNENT SCIENCE COLLEGE, IYIN EKITI. EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,245000000.0,0.3529,64.71
ERGP1245979,"PROVISION OF SOLAR POWERED BOREHOLES IN IGEDE, ADO AND IYIN, EKITI STATE
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.1627,83.73
ERGP1245980,"SUPPLY OF GRAINS TO IJERO, EFON ALAYE AND EKITI WEST LGAS, EKITI STATE
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.2921,70.79
ERGP1245981,"ENTREPRENEURSHIP TRAINING FOR YOUTHS AND WOMEN IN EFON, EKITI STATE
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.3973,60.27
ERGP1245982,"SUPPLY OF EPOWERMENT ITEMS TO INDIGENT WOMEN IN IREPODUN/IFELODUN AND ADO LGAS, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.2415,75.85
ERGP1245983,"ENTREPRENEURSHIP TRAINING FOR YOUTHS AND WOMEN IN EKITI WEST AND IJERO, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.4055,59.45
ERGP1245984,"PROVISION OF MEDICAL OUTREACH AND SENSITIZATION PROGRAMME IN IPOTI, EKA META, IRUNSIN FARMING COMMUNITIES",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2255,77.45
ERGP1245985,"MEDICAL OUTREACH AND DISTRIBUTION OF DRUGS FOR SELECTED IN ITA AWURE, OSEMO, IJURIN,IGIRIGIRI,ADO FARMING COMMUNITIES",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,70000000.0,0.1941,80.59
ERGP1245986,"EDUCATION SUPPORT AND EMPOWERMENT OF UNDERGRADUATES OF AGBORO, ERINIJIYAN,ILORO, AWO, AGO-ASO COMMUNITIES",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,280000000.0,0.4796,52.04
ERGP1245987,"SKILL LEVEL DEVELOPMENT AND PROVISION OF STARTER KITS FOR UNEMPLOYED YOUTH AND EMPOWERMENT IN FARMING COMMUNITIES OF IDOFIN,ESURE,IWAJI,",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.3077,69.23
ERGP1245988,"ENHANCEMENT TRAINING FOR SMALL HOLDERS BUSINESS IN RURAL FARMING COMMUNITIES OF OBA AYETORO, ILAMUO, ARAROMI OBO,IPOTI",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.4178,58.22
ERGP1245989,"SKILL ACQUISITION TRAINING FOR WOMEN AND YOUTH IN ALAWAYE,IDO ILE, UREJE FARMING COMMUNITIES",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.3002,69.98
ERGP1245990,"VOCATIONAL SKILL/EMPOWERMENT TO FARMERS AND MARKET WOMEN IN SELECTED FARMING COMMUNITIES OF ALAGBA MESAN, OROKUTA, IKORO, EKA META",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.3428,65.72
ERGP1245991,"ARTISANAL MANPOWER DEVELOPMENT FOR COOPERATIVE SOCIETIES IN TEMIDIRE, ALAHUN, IDOFIN, IWAJI COMMUNITIES",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.4053,59.47
ERGP1245992,"PURCHASE OF OPERATIONAL AND SECURITY VEHICLES FOR EMPOWERMENT PROJECT FOR SELECTED FARMIN COMMUNITIES OF ADO EKITI, IDOFIN,IGIMO,TEMIDIRE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.3757,62.43
ERGP1245993,"PROVISION OF SECURITY VEHICLES TO SOME SELECTED AREAS TO EHNACE SECURITY PATROL IN COMMUNITIES OF EKA META, IGEDE,ITA ODO,ITA EWURE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2492,75.08
ERGP1245994,"PROVISION OF SECURITY VEHICLES TO SOME SECURITY AGENCIES TO ENHANCE SECURITY PATROL IN COMMUNITIES OF IPOTI, IJERO, IROKO",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2122,78.78
ERGP1245995,"PROVISION OF SECURITY VEHICLES TO SOME SELECTED AREAS TO SUPPORT SECURITY EFFORTS IN RURAL FARMING COMMUNITIES OF IKOGOSI, OKEMESI,IPOLE,ILORO",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2163,78.37
ERGP1245996,"PROVISION OF SECURITY VEHICLES TO SOME SELECTED AREAS TO EHNACE SECURITY PATROL IN COMMUNITIES OF IROPORA,EYIO EKITI,ESURE, IWOROKO,ORUN",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2286,77.14
ERGP1245997,CONSTRUCTION OF A BLOCK OF 12 CLASSROOMS IN RURAL FARMING COMMUNITY OF EFON ALAYE,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.3302,66.98
ERGP1245998,CONSTRUCTION OF A BLOCK OF 12 CLASSROOMS IN RURAL FARMING COMMUNITY OF ARAMOKO,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.3414,65.86
ERGP1245999,CONSTRUCTION OF A BLOCK OF 12 CLASSROOMS IN RURAL FARMING COMMUNITY OF ADO EKITI,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.3844,61.56
ERGP1246000,CONSTRUCTION OF A BLOCK OF 12 CLASSROOMS IN RURAL FARMING COMMUNITY OF OKEMESI,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.3045,69.55
ERGP1246001,CONSTRUCTION OF A BLOCK OF 12 CLASSROOMS IN RURAL FARMING COMMUNITY OF IYIN EKITI,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.4029,59.71
ERGP1246002,"FURNISHING & EQUIPPING OF BLOCK OF CLASSROOMS IN EFON ALAYE
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.2836,71.64
ERGP1246003,"FURNISHING & EQUIPPING OF BLOCK OF CLASSROOMS IN ARAMOKO
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.3127,68.73
ERGP1246004,"FURNISHING & EQUIPPING OF BLOCK OF CLASSROOMS IN ADO EKITI
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.3698,63.02
ERGP1246005,"FURNISHING & EQUIPPING OF BLOCK OF CLASSROOMS IN OKEMESI
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.2687,73.13
ERGP1246006,"FURNISHING & EQUIPPING OF BLOCK OF CLASSROOMS IN IYIN EKITI
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.3958,60.42
ERGP1246007,CONSTRUCTION OF RURAL MARKET STALL (OPEN & CLOSE SHOPS)/ INSTALLATION OF SOLAR LIGHT & BOREHOLE IN SELECTED FARMING COMMUNITIES OF EFON ALAYE,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,490000000.0,0.1904,80.96
ERGP1246008,CONSTRUCTION OF RURAL MARKET STALL (OPEN & CLOSE SHOPS)/ INSTALLATION OF SOLAR LIGHT & BOREHOLE IN SELECTED FARMING COMMUNITIES IJERO(LOT1-2),FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,490000000.0,0.1312,86.88
ERGP1246009,"PROVISION OF MEDICAL EQUIPMENT/DRUGS TO SELECTED HEALTHCARE CENTRE AND HOSPITAL IN AGBORO,ISOKOWA ,UREJE,AFAO FARMING COMMUNITIES",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2388,76.12
ERGP1246010,"PROVISION OF MEDICAL EQUIPMENT/DRUGS TO SOME SELECTED HEALTHCARE CENTRE AND HOSPITAL IN IWAJI,ARAROMI FARMING COMMUNITIES",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,70000000.0,0.2174,78.26
ERGP1246011,"PROVISION OF STRATEGIC EMPOWERMENT MATERIALS TO SELECTED LOCATION OF AGO ADULOJU, ODO OWA, OSEMO COMMUNITIES",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,70000000.0,0.306,69.4
ERGP1246012,"PROVISION OF TRACTORS & FARM IMPLEMENT TO SELECTED FARMING COMMUNITIES OF IDO AJEGUNLE, IJURIN,TEMIDIRE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2899,71.01
ERGP1246013,"PROVISION OF TRACTORS FOR DISTIBUTION TO SELECTED FARMING COMMUNITIES IN IWOROKO, IKORO AND ERINJIYAN,",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,280000000.0,0.246,75.4
ERGP1246014,"PROVISION OF MINI BUSES FOR TRANSPORT ASSOCIATION COOPERATIVE SOCIETY IN IGBO ABA, IPOLE ILORO, OBAKE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.3332,66.68
ERGP1246015,"PROVISION OF MINI BUSES FOR SOME SELECTED FARMING COMMUNITIES OF ALAGBA MESAN, IDO AJINARE,ARA, EMIRIN",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.2247,77.53
ERGP1246016,"PROVISION OF TRICYCLE TO AID TRANSPORT ASSOCIATION MEMBERS COOPERATIVE GROUP IN IWAJI,IKOGOSI,ILAMUO COMMUNITIES",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,70000000.0,0.3314,66.86
ERGP1246017,"PROVISION OF TRICYCLE EMPOWERMENT ITEM TO YOUTH & WOMEN IN SELECTED FARMING AREAS OF IJURIN, ARAMOKO,IJERO",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,70000000.0,0.2637,73.63
ERGP1246018,"PROVISION OF OPEN BODY 3 WHEELS CARGO TRICYCLES TO SELECTED FARMING COMMUNITIES OF ALADURA,ISOKOWA,OKE-ORO,AFAO,AGO ADULOJU",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,210000000.0,0.1712,82.88
ERGP1246019,"PROVISION OF MOTOCYCLES TO AID RURAL YOUTH ENTREPRENEURIAL FARMERS IN SELECTED COMMUNITIES OF IGEDE, IPOTI, EKA META",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,70000000.0,0.2977,70.23
ERGP1246020,"PROVISION AND INSTALLATION OF TRANSFORMERS WITH LT POLES IN SELECTED COMMUNITIES OF ETISUN, EGEDE,ARE,IGIRIGIRI, OROKUTA",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,245000000.0,0.1116,88.84
ERGP1246021,"FURNISHING, EQUIPPING AND CAPACITY ENHANCEMENT OF THE COMPUTER BASED TEST CENTRE, EKSU, ADO EKITI.",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,1050000000.0,0.2685,73.15
ERGP1246022,"CONSTRUCTION OF CLASSROOMS IN ILA-FEDERAL CONSTITUENCY, OSUN STATE
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,35000000.0,0.337,66.3
ERGP1246023,CONSTRUCTION OF ULTRA MODERN MARKETS RURAL MARKET WOMEN AND MEN IN VARIOUS COMMUNITIES OF NIGER DELTA STATE OF NIGERIA (LOT 1-5),FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,1750000000.0,0.3039,69.61
ERGP1246024,CONSTRUCTIONN OF ICT CENRE FOR SELECTED SCHOOLS IN NIGER DELTA STATE (LOT 1-5),FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,1750000000.0,0.3429,65.71
ERGP1246025,"CONSTRUCTION OF POLICE TRAINING INSTITUTE (SHORT SERVICE) , IBIAKPAN, IKOT EKPENE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,7000000000.0,0.3857,61.43
ERGP1246026,"CONSTRUCTION OF PHASE 2 OF ON-CALL DOCTORS AND NURSES RESIDENTIAL QUARTERS AT INTENSIVE CARE UNIT AND AMENITIES CENTRE IN IYIN, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,350000000.0,0.2777,72.23
ERGP1246027,PROVISION OF SOLAR STREET LIGHTS IN SELECTED COMMUNITIES OF MOBA/ILEJEMEJE AND IDO-OSI LOCAL GOVERNMENT AREA OF EKITI STATE,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,189000000.0,0.2103,78.97
ERGP1246028,PROVISION AND INSTALLATION OF SOLAR STREET LIGHTS IN IREPODUN/IFELODUN AND EFON LOCAL GOVERNMENT AREA OF EKITI STATE,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2422,75.78
ERGP1246029,"PROVISION OF SOLAR POWERED STREETLIGHTS TO VARIOUS COMMUNITIES IN ONDO SOUTH SENATORIAL DISTRICT, ONDO STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,175000000.0,0.116,88.4
ERGP1246030,"PROVISION OF DEDICATED SOLAR POWER SYSTEM AND SOLAR LIGHTS AT THE DIAGNOSTIC CENTRE, EKSU TEACHING HOSPITAL, ADO EKITI",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2336,76.64
ERGP1246031,"PROVISION OF DEDICATED SOLAR POWER SYSTEM AND SOLAR LIGHT AT THE CATHLAB, EKSU TEACHING HOSPITAL, ADO EKITI",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.2296,77.04
ERGP1246032,"CONSTRUCTION OF INNER ROADS IN IFESOWAPO COMMUNITY, IYIN EKITI, EKITI STATE
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,700000000.0,0.2421,75.79
ERGP1246033,"CONSTRUCTION, FURNISHING AND EQUIPING OF EYE CARE CENTRE, IYIN EKITI, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,700000000.0,0.3055,69.45
ERGP1246034,"CONSTRUCTION OF INNER ROADS IN FALEGAN COMMUNITY, ADO EKITI, EKITI STATE
",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,700000000.0,0.2851,71.49
ERGP1246035,"FURNISHING AND EQUIPPING OF INDOOR GAMES HALL AND GYMNASIUM AT IFESOWAPO COMMUNITY, IREPODUN/IFELODUN LOCAL GOVERNMENT AREA",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,315000000.0,0.1803,81.97
ERGP1246036,"PROVISION OF SOLAR STREET LIGHT IN IGBO ETU/APUABI COMMUNITIES OF IYIN EKITI, EKITI STATE",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.256,74.4
ERGP1246037,"UPGRADING, LANDSCAPING AND STREET LIGHTNING OF PHASE 1 AND PHASE 2 OF THE MALE MEDICAL HALL OF RESIDENCE AT EKSU, ADO EKITI",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.1707,82.93
ERGP1246038,"UPGRADING, LANDSCAPING AND STREET LIGHTNING OF PHASE 1 AND PHASE 2 OF FEMALE MEDICAL HALL OF RESIDENCE AT EKSU, ADO EKITI",FEDERAL CO-OPERATIVE COLLEGE- IBADAN,,140000000.0,0.1803,81.97
