code,mda_code,agency,ergp_line_item,status,amount,mandate_alignment,alignment,reason,predicted_class,prob_outside,prob_within,flag_for_review
ERGP1245814,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF A BLOCK OF TWO (2) CLASSROOMS AND PROVISION OF FURNITURE IN KAIAMA, BANNI, SHIYA, ILESHA AND ADENA COMMUNITIES IN BARUTEN/KAIAMA FEDERAL
CONSTITUENCY, KWARA STATE",ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983335,0.000166629,TRUE
ERGP1245815,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF HAND PUMP BOREHOLES IN SOME SELECTED COMMUNITIES IN BARUTEN/KAIAMA FEDERAL
CONSTITUENCY, KWARA STATE.",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983835,0.000161617,TRUE
ERGP1245817,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF EMPOWERMENT MATERIALS TO KANO MUNICIPAL FEDERAL CONSTITUENCY, KANO STATE",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998313,0.000168668,TRUE
ERGP1245818,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"ROAD CONSTRUCTION AND EROSION CONTROL IN IBIONO,ITU/OBIONO IBOM FEDERAL CONSTITUENCY OF AKWA
IBOM.",ONGOING,273000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.999835,0.000164992,TRUE
ERGP1245819,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF TWO NO. 3 CLASSROOM BLOCKS IN SELECTED LOCATIONS IN ITU/IBIONO IBOM FEDERAL CONSTITUENCY, AKWA IBOM",ONGOING,98000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998374,0.000162579,TRUE
ERGP1245820,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF SOLAR POWERED BOREHOLES IN ITU AND IBIONO LOCAL GOVERNMENT AREA, ITU/IBIONO IBOM
FEDERAL CONSTITUENCY, AKWA IBOM",ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998356,0.000164356,TRUE
ERGP1245821,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF SOLAR POWERED STREET LIGHT IN SELECTED
COMMUNITIES IN ITU/IBIONO IBOM FEDERAL CONSTITUENCY, AKWA IBOM",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983776,0.000162258,TRUE
ERGP1245822,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF DUCT CULVERT'S BRIDGE AND ASSENT AND DESCENT PORTIONS OF AYAGHA-OGINIBO ROAD IN UGHELLI SOUTH LGA, DELTA STATE",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983656,0.000163364,TRUE
ERGP1245823,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF TWO UNITS OF EIGHT (8) CLASSROOMS EACH IN SELECTED COMMUNITIES IN KHANA/GOKANA FEDERAL
CONSTITUENCY, RIVERS STATE.",ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983716,0.000162813,TRUE
ERGP1245824,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF FURNITURE IN THE TWO UNITS OF EIGHT (8)
CLASSROOMS EACH IN SELECTED COMMUNITIES IN KHANA/GOKANA FEDERAL CONSTITUENCY, RIVERS STATE",ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983466,0.000165334,TRUE
ERGP1245825,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF ALL-IN-ONE SOLAR STREET LIGTHS IN SELECTED COMMUNITIES IN KHANA/GOKANA FEDERAL CONSTITUENCY, RIVERS STATE",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998374,0.000162562,TRUE
ERGP1245826,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF AGRICULTURAL INPUTS IN KHANA/GOKANA
FEDERAL CONSTITUENCY, RIVERS STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998323,0.000167695,TRUE
ERGP1245828,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF SOLAR STREET LIGHTS FOR SELECTED COMMUNITIES IN ABUA-ODUAL/AHOADA EAST FEDERAL
CONSTITUENCY",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998375,0.000162449,TRUE
ERGP1245829,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,PROVISION OF AGRICULTURAL INPUTS FOR SELECTED FARMERS IN ABUA-ODUAL/AHOADA EAST FEDERAL CONSTITUENCY,ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983025,0.000169692,TRUE
ERGP1245830,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF SOLAR STREET LIGHTS IN EKITI SOUTH WEST/IKERE/ ISE
ORUN FEDERAL CONSTITUENCY I",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983704,0.00016293,TRUE
ERGP1245832,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF SOLAR STREETLIGHTS IN EKITI SOUTH FED. CONSTITUENCY II/GBONYIN/EMURE/EKITI EAST LGA, EKITI STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998354,0.000164599,TRUE
ERGP1245834,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"EROSION CONTROL AND CONSTRUCTION OF STONE PITCH DRAINAGES IN ADO/IREPODUN-IFELODUN FEDERAL CONSTITUENCY, EKITI STATE.",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998344,0.000165612,TRUE
ERGP1245835,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY AND INSTALLATION OF SOLAR STREETLIGHTS AND TRANSFORMERS IN ADO/IREPODUN-IFELODUN FEDERAL
CONSTITUENCY, EKITI STATE.",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983764,0.000162351,TRUE
ERGP1245836,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF CIVIC ICT CENTER IN ADO-EKITI,IN ADO/IREPODUN-IFELODUN FEDERAL CONSTITUENCY, EKITI
STATE.",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998317,0.000168302,TRUE
ERGP1245838,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"REHABILITATION AND FURNISHING OF SELECTED SCHOOLS IN
OJO FEDERAL CONSTITUENCY, LAGOS STATE",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998369,0.00016301,TRUE
ERGP1245839,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY AND DISTRIBUTION OF INSTRUCTIONAL MATERIALS TO SELECTED SCHOOLS IN OJO FEDERAL CONSTITUENCY, LAGOS
STATE.",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998369,0.000163102,TRUE
ERGP1245840,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION AND INSTALLATION OF SOLAR STREET LIGHTS IN OJO FEDERAL CONSTITUENCY, LAGOS STATE.",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983716,0.000162871,TRUE
ERGP1245841,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF AGRICULTURAL IMPLEMENTS TO FARMERS IN OJO
FEDERAL CONSTITUENCY, LAGOS STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998317,0.000168319,TRUE
ERGP1245842,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF SOLAR POWERED IRRIGATION SYSTEM FOR
FARMS IN BADAGRY FEDERAL CONSTITUENCY",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998299,0.000170032,TRUE
ERGP1245843,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION AND EQUIPPING OF BLOCKS OF
CLASSROOMS IN YEWA NORTH/IMEKO AFON FEDERAL CONSTITUENCY, OGUN STATE (LOT 1-3)",ONGOING,420000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983776,0.000162249,TRUE
ERGP1245844,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"COMPLETION OF ADDITIONAL MATERIALS TO CBT
CENTRE,NAZARETH HIGH SCHOOL, IMEKO,OGUN STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998388,0.000161091,TRUE
ERGP1245845,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION AND EQUIPMENT OF HOSPITAL IN
IRELE/OKITIPUPA CONSTITUENCY, ONDO STATE",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998373,0.000162749,TRUE
ERGP1245846,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF BLOCKS OF CLASSROOMS WITH NORMAL BLOCKS AND FURNITURE IN SELECTED SCHOOLS IN AKURE NORTH L/G AND AKURE SOUTH L/G OF AKURE NORTH/AKURE SOUTH FEDERAL CONSTITUENCY, ONDO STATE.",ONGOING,210000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998356,0.000164362,TRUE
ERGP1245847,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION AND INSTALLATION OF SOLAR POWERED STREET LIGHTS IN AKURE NORTH L/G AND AKURE SOUTH L/G OF AKURE NORTH/AKURE SOUTH FEDERAL CONSTITUENCY, ONDO
STATE.",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983644,0.000163566,TRUE
ERGP1245848,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,SUPPLY OF TRICYCLE TO EASE TRANSPORTATION OF FARM PRODUCE IN OWO/OSE LOCAL GOVERNMENT ONDO STATE,ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983084,0.000169103,TRUE
ERGP1245849,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,SUPPLY AND INSTALLATION OF SOLAR POWERED STREETLIGHTS IN SELECTED AREAS OF ODO-OTIN/IFELODUN/BORIPE FEDERAL CONSTITUENCY OSUN STATE,ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.999838,0.000162006,TRUE
ERGP1245850,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF MOTORCCLES TO ODO-OTIN/IFELODUN/BORIPE
FEDERAL CONSTITUENCY OSUN STATE",ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983644,0.000163572,TRUE
ERGP1245851,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF FOOD ITEMS TO ODO-OTIN/IFELODUN/BORIPE FED.
CONST. OSUN STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983656,0.000163408,TRUE
ERGP1245852,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,SUPPLY OF USED SIENNA BUSES TO ODO-OTIN/IFELODUN/BORIPE FEDERAL CONSTITUENCY OSUN STATE,ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998374,0.000162607,TRUE
ERGP1245854,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"RENOVATION OF SCHOOLS IN EGBEDA/ONA ARA FEDERAL
CONSTITUENCY, OYO STATE.",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983454,0.000165478,TRUE
ERGP1245855,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"RENOVATION OF SCHOOLS AND PROVISIONOF
INSTRUCTIONAL MATERIALS IN AFIJIO/ATIBA/OYO EAST AND WEST FEDERAL CONSTITUENCY, OYO STATE.",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998323,0.00016775,TRUE
ERGP1245856,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION AND FURNISHING OF A BLOCK OF 6 CLASSROOMS IN IBADAN SOUTHWEST LOCAL GOVERNMENT OF IBADAN NORTHWEST/IBADAN SOUTHWEST FEDERAL
CONSTITUENCY, IBADAN, OYO STATE",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998349,0.00016508,TRUE
ERGP1245858,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION AND FURNISHING OF A BLOCK OF 6 CLASSROOMS IN IBADAN NORTHWEST LOCAL GOVERNMENT OF IBADAN NORTHWEST/IBADAN SOUTHWEST FEDERAL
CONSTITUENCY, IBADAN, OYO STATE",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.999835,0.000165008,TRUE
ERGP1245859,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF 3 IN 1 INTEGRATED SOLAR POWER STREET LIGHTS IN IBADAN NORTHWEST/IBADAN SOUTHWEST FEDERAL
CONSTITUENCY, IBADAN, OYO STATE",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998368,0.000163122,TRUE
ERGP1245860,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF ROADS IN IBADAN NORTHWEST/ IBADAN SOUTHWEST FEDERAL CONSTITUENCY, IBADAN, OYO STATE",ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983513,0.000164787,TRUE
ERGP1245861,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF GRANTS FOR TRADERS, PENSIONERS, SENIOR CITIZENS IN SURULERE 2 FEDERAL CONSTITUENCY, LAGOS STATE",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998319,0.000168035,TRUE
ERGP1245862,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,AGRICULTURAL BUSINESS SUPPORT IN AKAMKPA/BIASE FEDERAL CONSTITUENCY CROSS RIVER STATE.,ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.022807311,0.9771927,FALSE
ERGP1245864,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"STRATEGIC EMPOWERMENT FOR WOMEN AND YOUTHS IN EKITI CENTRAL FEDERAL CONSTITUTENCY II, EKITI STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99972016,0.000279851,TRUE
ERGP1245865,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF MOTORCYCLES AT HADEJIA FEDERAL
CONSTITUENCY, JIGAWA STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.999838,0.000162001,TRUE
ERGP1245866,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF MOTORCYCLES AT KAFIN HAUSA/AUYO FEDERAL
CONSTITUENCY, JIGAWA STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983835,0.000161676,TRUE
ERGP1245867,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,SUPPLY AND INSTALLATION OF SOLAR STREETLIGHTS ACROSS SOUTHWEST. SANDCRETE BLOCKS (NORMAL BLOCKS),ONGOING,210000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983335,0.000166644,TRUE
ERGP1245869,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY AND INSTALLATION OF SOLAR STREETLIGHTS IN ODO-OTIN/IFELODUN/BORIPE FEDERAL CONSTITUENCY, OSUN STATE.",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.999838,0.000161946,TRUE
ERGP1245870,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,EMPOWERMENT MATERIALS FOR YOUTH AND WOMEN IN KANO MUNICIPAL FEDERAL CONSTITUENCY KANO STATE,ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9997489,0.000251086,TRUE
ERGP1245873,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"BUSINESS SUPPORT GRANT FOR TRADERS IN ADO/IREPODUN-IFELODUN FEDERAL CONSTITUENCY, EKITI STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99847347,0.001526555,TRUE
ERGP1245875,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY AND INSTALLATION OF SOLAR STREET LIGHT ALONG
ONDO/OKITIPUPA ROAD, ORE, MAYOWA IN ODIGBO LOCAL GOVERNMENT OF ONDO STATE",ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983823,0.000161682,TRUE
ERGP1245876,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PURCHASE AND SUPPLY OF SECURITY OPERATIONAL VEHICLE
FOR EKITI SOUTH WEST/IKERE/ISE-ORUN FEDERAL CONSTITUENCY 1",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.999835,0.000165003,TRUE
ERGP1245877,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,EDUCATIONAL SUPPLIES TO SELECTED SECONDARY SCHOOL IN EKITI SOUTH WEST/IKERE/ISE-ORUN FEDERAL CONSTITUENCY 1,ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998343,0.000165674,TRUE
ERGP1245916,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,SKILL ACQUISITION FOR WOMEN AND YOUTH IN EKITI SOUTH WEST/IKERE/ISE-ORUN FEDERAL CONSTITUENCY 1,ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9862722,0.01372778,TRUE
ERGP1245917,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,SUPPLY OF MOTOR CYCLES TO SELECTED PEOPLE IN EKITI SOUTH WEST/IKERE/ISE-ORUN FEDERAL CONSTITUENCY 1,ONGOING,119000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998385,0.000161516,TRUE
ERGP1245918,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"DATA PROTECTION CAPACITY DEVELOPMENT TRAINING FOR
YOUTHS IN IBADAN NORTH WEST, IBADAN SOUTH WEST FEDERAL CONSTITUENCY, OYO STATE",ONGOING,94500000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99975973,0.000240322,TRUE
ERGP1245919,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CYBER SECURITY AWARENESS TRAINING FOR YOUTHS IN IBADAN NORTH WEST, IBADAN SOUTH WEST FEDERAL CONSTITUENCY",ONGOING,70259027.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998248,0.00017517,TRUE
ERGP1245920,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY AND EMPOWERMENT OF ITEMS TO YOUTHS IN
OWO/OSE FEDERAL CONSTITUENCY, ONDO STATE",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983156,0.000168467,TRUE
ERGP1245921,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY MOTORCYCLE IN KATSINA CENTRAL FEDERAL
CONSTITUENCY",ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998361,0.000163915,TRUE
ERGP1245922,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"FREE MEDICAL OUTREACH IN ITU/IBIONO IBOM FEDERAL CONSTITUENCY,AKWA IBOM STATE/",ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998274,0.000172564,TRUE
ERGP1245923,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF SOLAR STREETIGHTS WITHN ONDOEAST/WEST RURAL COMMUNITIES,ONDO STATE",ONGOING,21082629.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983394,0.000166064,TRUE
ERGP1245924,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF SOLAR STREET LIGHT IN KAFUR KAFUR LOCAL GOVERNMENT AREA. MALUMFASHI/KAFUR FEDERAL
CONSTITUENCY, KATSINA STATE.",ONGOING,330907917.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998369,0.000163099,TRUE
ERGP1245925,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION AND INSTALLATION OF SOLAR STREET LIGHTS AT OKE ISOKUN, OYO STATE",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998385,0.000161529,TRUE
ERGP1245926,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,SUPPLY OF VARIOUS EMPOWERMENT MATERIALS TO OWO LOCAL GOVERNMENT OF ONDO STATE,ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983096,0.000169042,TRUE
ERGP1245927,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF VARIOUS EMPOWERMENT MATERIALS TO ISE LOCAL
GOVERNMENT OF ONDO STATE",ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998272,0.000172814,TRUE
ERGP1245928,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY AND INSTALLATION OF SOLAR-POWERED STREET LIGHTS IN IGUSHIN/IGBATORO, AKURE SOUTH LGA, ONDO STATE.",ONGOING,7000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998385,0.000161501,TRUE
ERGP1245929,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"DISTRIBUTION OF AGRICULTURAL GRAINS ACROSS ONDO
CENTRAL SENATORIAL DISTRICT, ONDO STATE.",ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998318,0.000168168,TRUE
ERGP1245930,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION AND EQUIPPING OF LIVESTOCK FARM AT
GOVERNMENT SCIENCE COLLEGE IYIN EKITI, EKITI STATE",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998344,0.000165521,TRUE
ERGP1245931,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROVISION OF EMPOWERMENT MATERIALS TO YOUTHS AND
WOMEN IN LAGOS EAST",ONGOING,84000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99978036,0.000219653,TRUE
ERGP1245933,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION AND FURNISHING NSCDC TRAINING SCHOOL,
NATON FUSA, JOS EAST PLATEAU STATE",ONGOING,560000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998348,0.000165142,TRUE
ERGP1245934,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,CONSTRUCTION OF SOLAR POWERED BOREHOLES IN SELECTED SECONDARY SCHOOLS IN BAUCHI SOUTH SENATORIAL DISTRICT,ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998381,0.000161896,TRUE
ERGP1245935,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF AGRICULTURAL IMPLEMENTS TO AID FARMERS IN
BAUCHI SOUTH SENATORIAL DISTRICT",ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99982446,0.0001756,TRUE
ERGP1245936,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,PROVISION OF ELECTRICITY AND TRANSFORMERS TO TSE-GIRGI IN LOGO LGA OF BENUE NORTH EAST SENATORIAL DISTRICT,ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983823,0.000161747,TRUE
ERGP1245937,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,PROCUREMENT AND INSTALLATION OF TRANSFORMERS ACROSS COMMUNITIES IN DELTA NORTH SENATORIAL DISTRICT,ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998368,0.000163143,TRUE
ERGP1245938,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF ICT CENTERS IN SELECTED COMMUNITIES
IN DELTA NORTH SENATORIAL DISTRICT",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983644,0.00016358,TRUE
ERGP1245939,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"PROCUREMENT OF TRACTORS AND EQUIPMENT FOR FARMERS
ACROSS DELTA NORTH SENATORIAL DISTRICT",ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998227,0.000177314,TRUE
ERGP1245940,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF 1 KM ACCESS ROAD IN IDUMUJE UGBOKO
IN DELTA NORTH SENATORIAL DISTRICT",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998385,0.000161535,TRUE
ERGP1245941,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION AND RENOVATION OF CLASSROOM BLOCKS IN SCHOOLS ACROSS SELECTED COMMUNITIES IN DELTA
NORTH SENATORIAL DISTRICT",ONGOING,210000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983823,0.000161686,TRUE
ERGP1245942,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"ESTABLISHMENT OF FISH FARMS AND PROCUREMENT OF
FERTILIZERS ACROSS DELTA NORTH SENATORIAL DISTRICT",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998216,0.000178408,TRUE
ERGP1245943,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"CONSTRUCTION OF MARKETS (OPEN AND LOCKED UP STORES)
ACROSS DELTA NORTH SENATORIAL DISTRICT",ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983203,0.000167937,TRUE
ERGP1245944,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"SUPPLY OF AGRICULTURAL IMPLEMENTS, FERTILIZER, PESTICIDES AND HERBICIDES TO FARMERS ACROSS SELECTED TOWNS IN EKITI NORTH SENATORIAL DISTRICT, EKITI STATE.",ONGOING,210000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998253,0.000174681,TRUE
ERGP1245945,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"COMPLETION AND EQUIPPING OF ICT CENTRE AT OMUO EKITI, EKITI EAST LOCAL GOVERNMENT OF EKITI SOUTH SENATORIAL
DISTRICT, EKITI STATE.",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998272,0.000172806,TRUE
ERGP1245946,215029001,FEDERAL CO-OPERATIVE COLLEGE- IBADAN,"COMPLETION OF CIVIC CENTER, IN ISE EKITI, EKITI SOUTH
SENATORIAL DISTRICT, EKITI STATE",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998348,0.000165179,TRUE
